,alg,n_components,kwargs,noise_id,trial_id,rre,acc_score,nmi_score,p,r
182,NmfL1Estimator,30,{},4,2,0.5011113289060178,0.4125,0.6123750598162653,0.4,0.5
183,NmfL1Estimator,50,{},4,2,0.4633734665706669,0.34375,0.5849994846606149,0.4,0.5
184,ModifiedNMF,30,{},4,3,0.49334666883296996,0.45625,0.6437955490461498,0.4,0.5
185,ModifiedNMF,50,{},4,3,0.4508669408808944,0.3875,0.5653852628662134,0.4,0.5
186,NmfL2Estimator,30,{},4,3,0.501049331166626,0.4125,0.6168784500799013,0.4,0.5
187,NmfL2Estimator,50,{},4,3,0.4630784575524395,0.34375,0.5635968233499289,0.4,0.5
188,NmfHyperEstimator,30,{},4,3,0.4874912707004452,0.40625,0.6059868927980204,0.4,0.5
189,NmfHyperEstimator,50,{},4,3,0.43691589746897713,0.4,0.6033752270621794,0.4,0.5
190,NmfL1Estimator,30,{},4,3,0.5004651916755465,0.40625,0.6200633598680656,0.4,0.5
191,NmfL1Estimator,50,{},4,3,0.4627142098246188,0.33125,0.5554782810227156,0.4,0.5
192,ModifiedNMF,30,{},4,4,0.4916120131324083,0.39375,0.6123243319840889,0.4,0.5
193,ModifiedNMF,50,{},4,4,0.4491705689704714,0.38125,0.5818544107785111,0.4,0.5
194,NmfL2Estimator,30,{},4,4,0.49879476623677615,0.39375,0.6292625926908786,0.4,0.5
195,NmfL2Estimator,50,{},4,4,0.46211532929898064,0.34375,0.5839755963571037,0.4,0.5
196,NmfHyperEstimator,30,{},4,4,0.485739463308946,0.4375,0.6411169473214059,0.4,0.5
197,NmfHyperEstimator,50,{},4,4,0.43588928038764646,0.3625,0.5839864419262125,0.4,0.5
198,NmfL1Estimator,30,{},4,4,0.498407770351939,0.36875,0.6198353067179555,0.4,0.5
199,NmfL1Estimator,50,{},4,4,0.4613548163147537,0.3375,0.5842620544241899,0.4,0.5
200,ModifiedNMF,30,{},5,0,0.52192354473501,0.38125,0.5958748862933396,0.5,0.5
201,ModifiedNMF,50,{},5,0,0.47700764054264133,0.35,0.5665921089658308,0.5,0.5
202,NmfL2Estimator,30,{},5,0,0.5288117451066319,0.35,0.5756696330435507,0.5,0.5
203,NmfL2Estimator,50,{},5,0,0.48862336035838216,0.325,0.5324453719270229,0.5,0.5
204,NmfHyperEstimator,30,{},5,0,0.5149118840905602,0.40625,0.6215938559822357,0.5,0.5
205,NmfHyperEstimator,50,{},5,0,0.4611263396256779,0.31875,0.547119366355641,0.5,0.5
206,NmfL1Estimator,30,{},5,0,0.5288970576234483,0.35625,0.5907944008825224,0.5,0.5
207,NmfL1Estimator,50,{},5,0,0.488167374660051,0.3375,0.5741899172921231,0.5,0.5
208,ModifiedNMF,30,{},5,1,0.5211116655516304,0.41875,0.6479424634981633,0.5,0.5
209,ModifiedNMF,50,{},5,1,0.4767859434493396,0.3375,0.555587233157244,0.5,0.5
210,NmfL2Estimator,30,{},5,1,0.5284091555416159,0.3625,0.6168575711151808,0.5,0.5
211,NmfL2Estimator,50,{},5,1,0.48895745853285133,0.35,0.5844711193807655,0.5,0.5
212,NmfHyperEstimator,30,{},5,1,0.5150020338971579,0.3875,0.6181798167799843,0.5,0.5
213,NmfHyperEstimator,50,{},5,1,0.4613797246823627,0.3625,0.5937800344749287,0.5,0.5
214,NmfL1Estimator,30,{},5,1,0.5285081329300436,0.35,0.6070281374740011,0.5,0.5
215,NmfL1Estimator,50,{},5,1,0.48817079720442547,0.3375,0.5670611541003874,0.5,0.5
216,ModifiedNMF,30,{},5,2,0.523858532927323,0.45,0.6504319585060244,0.5,0.5
217,ModifiedNMF,50,{},5,2,0.47847509155784457,0.4125,0.6036171264212266,0.5,0.5
218,NmfL2Estimator,30,{},5,2,0.5315862610345371,0.3875,0.6102673596131981,0.5,0.5
219,NmfL2Estimator,50,{},5,2,0.4915617565847079,0.3125,0.5734268027716735,0.5,0.5
220,NmfHyperEstimator,30,{},5,2,0.5163977125188015,0.41875,0.6477676809995235,0.5,0.5
221,NmfHyperEstimator,50,{},5,2,0.4629464709674177,0.39375,0.61886536918489,0.5,0.5
222,NmfL1Estimator,30,{},5,2,0.5311533845999504,0.375,0.6143429668547433,0.5,0.5
223,NmfL1Estimator,50,{},5,2,0.4901589392217991,0.35625,0.5661338206046229,0.5,0.5
224,ModifiedNMF,30,{},5,3,0.5232070326675835,0.3625,0.6006663350744633,0.5,0.5
225,ModifiedNMF,50,{},5,3,0.47885527773265013,0.4,0.5627540872704135,0.5,0.5
226,NmfL2Estimator,30,{},5,3,0.530595913802147,0.375,0.597316500668971,0.5,0.5
227,NmfL2Estimator,50,{},5,3,0.48910216490810227,0.34375,0.5535810649011697,0.5,0.5
228,NmfHyperEstimator,30,{},5,3,0.5169462573851217,0.425,0.6189120928762858,0.5,0.5
229,NmfHyperEstimator,50,{},5,3,0.4629839653898001,0.36875,0.5787488525926796,0.5,0.5
230,NmfL1Estimator,30,{},5,3,0.530268275686635,0.35625,0.591535241176238,0.5,0.5
231,NmfL1Estimator,50,{},5,3,0.48892724749911887,0.3625,0.5673357228013913,0.5,0.5
232,ModifiedNMF,30,{},5,4,0.5220739163955022,0.38125,0.6070579266965398,0.5,0.5
233,ModifiedNMF,50,{},5,4,0.4772097382080296,0.35,0.5629793433206125,0.5,0.5
234,NmfL2Estimator,30,{},5,4,0.5295920691776312,0.35,0.5889085125276968,0.5,0.5
235,NmfL2Estimator,50,{},5,4,0.48876556343231353,0.3125,0.5571862237472565,0.5,0.5
236,NmfHyperEstimator,30,{},5,4,0.5150354779100202,0.3875,0.6054128821895602,0.5,0.5
237,NmfHyperEstimator,50,{},5,4,0.46139175878075867,0.39375,0.5938782257064594,0.5,0.5
238,NmfL1Estimator,30,{},5,4,0.529113041785894,0.375,0.6129714417674728,0.5,0.5
239,NmfL1Estimator,50,{},5,4,0.48890684948589913,0.3125,0.5466918402450229,0.5,0.5
