,alg,n_components,kwargs,noise_id,trial_id,rre,acc_score,nmi_score,mean,sigma
253,NmfL2Estimator,50,{},6,3,0.1589416674419472,0.15976058931860038,0.2167046833710755,0.0,30.0
254,NmfHyperEstimator,50,{},6,3,0.17511724200314577,0.0865561694290976,0.08319056205600898,0.0,30.0
255,NmfL1Estimator,50,{},6,3,0.27047453725203013,0.08011049723756906,0.08046380178935264,0.0,30.0
256,ModifiedNMF,50,{},6,4,0.1453101291962222,0.20626151012891344,0.28544908686929815,0.0,30.0
257,NmfL2Estimator,50,{},6,4,0.1587953811213573,0.15607734806629833,0.2188381777019514,0.0,30.0
258,NmfHyperEstimator,50,{},6,4,0.17292511445055186,0.09760589318600368,0.0993351091570525,0.0,30.0
259,NmfL1Estimator,50,{},6,4,0.27014121862825846,0.08701657458563536,0.08625836250624301,0.0,30.0
260,ModifiedNMF,50,{},6,5,0.1455048164003892,0.22882136279926335,0.316563997747564,0.0,30.0
261,NmfL2Estimator,50,{},6,5,0.15872814261713722,0.16574585635359115,0.20961933347853917,0.0,30.0
262,NmfHyperEstimator,50,{},6,5,0.1751897302545008,0.09898710865561694,0.09142997932178495,0.0,30.0
263,NmfL1Estimator,50,{},6,5,0.2714922566920612,0.08195211786372007,0.07825233845050264,0.0,30.0
264,ModifiedNMF,50,{},6,6,0.14540386996030896,0.21823204419889503,0.2905373729409346,0.0,30.0
265,NmfL2Estimator,50,{},6,6,0.15817156178979552,0.17955801104972377,0.23483451367385252,0.0,30.0
266,NmfHyperEstimator,50,{},6,6,0.17467381347280242,0.09023941068139964,0.08507251780814087,0.0,30.0
267,NmfL1Estimator,50,{},6,6,0.2706988617328587,0.08057090239410682,0.07598754447163591,0.0,30.0
268,ModifiedNMF,50,{},6,7,0.1454009593499035,0.2058011049723757,0.28051108401316815,0.0,30.0
269,NmfL2Estimator,50,{},6,7,0.15824534345711316,0.17265193370165746,0.2195717988664885,0.0,30.0
270,NmfHyperEstimator,50,{},6,7,0.17625986366190222,0.0925414364640884,0.08928770966786634,0.0,30.0
271,NmfL1Estimator,50,{},6,7,0.2711729090717554,0.07918968692449356,0.07275357375917178,0.0,30.0
272,ModifiedNMF,50,{},6,8,0.145456333332307,0.1850828729281768,0.27014313569575443,0.0,30.0
273,NmfL2Estimator,50,{},6,8,0.1586422464485396,0.15239410681399632,0.20217366250833504,0.0,30.0
274,NmfHyperEstimator,50,{},6,8,0.17367810983307513,0.09300184162062615,0.09145038182518216,0.0,30.0
275,NmfL1Estimator,50,{},6,8,0.2712858712719469,0.08149171270718232,0.06836351768799946,0.0,30.0
276,ModifiedNMF,50,{},6,9,0.14554421011372753,0.21915285451197053,0.2765761374622654,0.0,30.0
277,NmfL2Estimator,50,{},6,9,0.1585955985642688,0.17449355432780847,0.251169050169108,0.0,30.0
278,NmfHyperEstimator,50,{},6,9,0.1779981648090464,0.07596685082872928,0.07820095301936496,0.0,30.0
279,NmfL1Estimator,50,{},6,9,0.2708205967315655,0.07596685082872928,0.07632674131804879,0.0,30.0
280,ModifiedNMF,50,{},7,0,0.1464943787996194,0.20441988950276244,0.2658068961928435,0.0,35.0
281,NmfL2Estimator,50,{},7,0,0.15927435465794493,0.15607734806629833,0.20332940322951176,0.0,35.0
282,NmfHyperEstimator,50,{},7,0,0.16108434806611574,0.12661141804788215,0.16017956482317194,0.0,35.0
283,NmfL1Estimator,50,{},7,0,0.2518511949958014,0.07734806629834254,0.07613614625749628,0.0,35.0
284,ModifiedNMF,50,{},7,1,0.14659117966650612,0.2136279926335175,0.28757515666465383,0.0,35.0
285,NmfL2Estimator,50,{},7,1,0.1593623580454226,0.1505524861878453,0.18637388698466187,0.0,35.0
286,NmfHyperEstimator,50,{},7,1,0.1683469671552444,0.10220994475138122,0.10152089763474004,0.0,35.0
287,NmfL1Estimator,50,{},7,1,0.25202981116714496,0.08103130755064457,0.07636897731296786,0.0,35.0
288,ModifiedNMF,50,{},7,2,0.14672205586804654,0.21731123388581952,0.28119127083445783,0.0,35.0
289,NmfL2Estimator,50,{},7,2,0.15933831767488726,0.16068139963167588,0.20620431201200126,0.0,35.0
290,NmfHyperEstimator,50,{},7,2,0.17034685381746792,0.07780847145488029,0.08725024586771138,0.0,35.0
291,NmfL1Estimator,50,{},7,2,0.2524544904683194,0.08425414364640885,0.07715088265209083,0.0,35.0
292,ModifiedNMF,50,{},7,3,0.1465897549250413,0.22283609576427257,0.2891673402921143,0.0,35.0
293,NmfL2Estimator,50,{},7,3,0.15968403467861433,0.1445672191528545,0.18087421679213284,0.0,35.0
294,NmfHyperEstimator,50,{},7,3,0.16921101767846716,0.09622467771639043,0.10594579391404521,0.0,35.0
295,NmfL1Estimator,50,{},7,3,0.25250728373265563,0.08333333333333333,0.0752422166531824,0.0,35.0
296,ModifiedNMF,50,{},7,4,0.1465739143794042,0.21408839779005526,0.2743864940038473,0.0,35.0
297,NmfL2Estimator,50,{},7,4,0.15954156703111108,0.1643646408839779,0.22431324079853193,0.0,35.0
298,NmfHyperEstimator,50,{},7,4,0.1689291917808926,0.09990791896869244,0.10903345347463662,0.0,35.0
299,NmfL1Estimator,50,{},7,4,0.2523065715281613,0.08333333333333333,0.0852632378890007,0.0,35.0
300,ModifiedNMF,50,{},7,5,0.14672785375972627,0.18462246777163904,0.23745512611995073,0.0,35.0
301,NmfL2Estimator,50,{},7,5,0.1594364277474964,0.14318600368324125,0.19914584840226718,0.0,35.0
302,NmfHyperEstimator,50,{},7,5,0.16906228026857004,0.09990791896869244,0.10074476636347912,0.0,35.0
303,NmfL1Estimator,50,{},7,5,0.2526871336984445,0.08057090239410682,0.07382677726428305,0.0,35.0
304,ModifiedNMF,50,{},7,6,0.14654757216215636,0.21731123388581952,0.2686823666837986,0.0,35.0
305,NmfL2Estimator,50,{},7,6,0.15946493073321436,0.15101289134438306,0.19655252786209562,0.0,35.0
306,NmfHyperEstimator,50,{},7,6,0.1702505597620211,0.1003683241252302,0.09363441302210256,0.0,35.0
307,NmfL1Estimator,50,{},7,6,0.2516256355697256,0.08517495395948435,0.07920392660506122,0.0,35.0
308,ModifiedNMF,50,{},7,7,0.14660751057126487,0.21961325966850828,0.29039343585639077,0.0,35.0
309,NmfL2Estimator,50,{},7,7,0.15926482758505534,0.15883977900552487,0.19482353902571897,0.0,35.0
310,NmfHyperEstimator,50,{},7,7,0.16994048277787754,0.1003683241252302,0.111408776732459,0.0,35.0
311,NmfL1Estimator,50,{},7,7,0.2520758319247781,0.0856353591160221,0.07969919390889213,0.0,35.0
312,ModifiedNMF,50,{},7,8,0.14669028242483761,0.2085635359116022,0.2829890976193017,0.0,35.0
313,NmfL2Estimator,50,{},7,8,0.15963920580255017,0.15193370165745856,0.20678572215434043,0.0,35.0
314,NmfHyperEstimator,50,{},7,8,0.17228403790620125,0.08379373848987108,0.06649101209611927,0.0,35.0
315,NmfL1Estimator,50,{},7,8,0.2525187168223481,0.08379373848987108,0.09057595776824336,0.0,35.0
316,ModifiedNMF,50,{},7,9,0.1467449126394177,0.22559852670349909,0.27536034103457097,0.0,35.0
317,NmfL2Estimator,50,{},7,9,0.1594163502392236,0.15561694290976058,0.2101182885664711,0.0,35.0
318,NmfHyperEstimator,50,{},7,9,0.16930077552450865,0.09576427255985268,0.09626690845992789,0.0,35.0
319,NmfL1Estimator,50,{},7,9,0.2522767474408558,0.0787292817679558,0.07914414288905092,0.0,35.0
320,ModifiedNMF,50,{},8,0,0.1514692676964502,0.21086556169429096,0.26614653023761115,0.0,40.0
321,NmfL2Estimator,50,{},8,0,0.16320601832141138,0.1468692449355433,0.1758975215771377,0.0,40.0
322,NmfHyperEstimator,50,{},8,0,0.17350528235051643,0.07688766114180479,0.080886822618595,0.0,40.0
323,NmfL1Estimator,50,{},8,0,0.24370006568930913,0.07918968692449356,0.07279234727942263,0.0,40.0
324,ModifiedNMF,50,{},8,1,0.15150597501994414,0.2085635359116022,0.2385562056570073,0.0,40.0
325,NmfL2Estimator,50,{},8,1,0.16328187047135367,0.13904235727440148,0.180168220402924,0.0,40.0
326,NmfHyperEstimator,50,{},8,1,0.17486930617729088,0.07734806629834254,0.07088296629172201,0.0,40.0
327,NmfL1Estimator,50,{},8,1,0.24363981475095353,0.08517495395948435,0.0818031395492651,0.0,40.0
328,ModifiedNMF,50,{},8,2,0.15163322784997493,0.20994475138121546,0.2833885653059836,0.0,40.0
329,NmfL2Estimator,50,{},8,2,0.1635091648076308,0.141804788213628,0.18904926757258306,0.0,40.0
330,NmfHyperEstimator,50,{},8,2,0.17432387161471366,0.07965009208103131,0.06187174470230071,0.0,40.0
331,NmfL1Estimator,50,{},8,2,0.24364826500892278,0.07826887661141804,0.07568409567395634,0.0,40.0
332,ModifiedNMF,50,{},8,3,0.15151221012993568,0.20441988950276244,0.2890370778919192,0.0,40.0
333,NmfL2Estimator,50,{},8,3,0.16331774381595318,0.13858195211786373,0.1825889101079815,0.0,40.0
334,NmfHyperEstimator,50,{},8,3,0.1741877506650344,0.07504604051565378,0.07749971886377184,0.0,40.0
335,NmfL1Estimator,50,{},8,3,0.2435941253978132,0.08287292817679558,0.08409144365992309,0.0,40.0
336,ModifiedNMF,50,{},8,4,0.15149480164238502,0.21961325966850828,0.29727891247422394,0.0,40.0
337,NmfL2Estimator,50,{},8,4,0.1635737798060028,0.13720073664825047,0.18641441774481213,0.0,40.0
338,NmfHyperEstimator,50,{},8,4,0.17207461348431558,0.08977900552486189,0.08168323148970326,0.0,40.0
339,NmfL1Estimator,50,{},8,4,0.24355076096399422,0.0787292817679558,0.07528558831106985,0.0,40.0
340,ModifiedNMF,50,{},8,5,0.15165159457985253,0.19152854511970535,0.2534103137525377,0.0,40.0
341,NmfL2Estimator,50,{},8,5,0.16363726713098073,0.1445672191528545,0.194292494592543,0.0,40.0
342,NmfHyperEstimator,50,{},8,5,0.1750088488042215,0.07734806629834254,0.05797253653971096,0.0,40.0
343,NmfL1Estimator,50,{},8,5,0.2440408635071927,0.08333333333333333,0.07723749770025262,0.0,40.0
344,ModifiedNMF,50,{},8,6,0.15146461082324852,0.21500920810313076,0.2723551035843464,0.0,40.0
345,NmfL2Estimator,50,{},8,6,0.16346189756779186,0.14410681399631675,0.1832659863903766,0.0,40.0
346,NmfHyperEstimator,50,{},8,6,0.1723853779284139,0.0916206261510129,0.0826868655054657,0.0,40.0
347,NmfL1Estimator,50,{},8,6,0.24344790778899156,0.07826887661141804,0.07725905262857323,0.0,40.0
348,ModifiedNMF,50,{},8,7,0.15150809427207187,0.22697974217311234,0.31622458016863847,0.0,40.0
349,NmfL2Estimator,50,{},8,7,0.1632030979824815,0.13950276243093923,0.17455285643744045,0.0,40.0
350,NmfHyperEstimator,50,{},8,7,0.17409028284589717,0.07688766114180479,0.06092512156773365,0.0,40.0
351,NmfL1Estimator,50,{},8,7,0.2433695775054057,0.07918968692449356,0.07439114651777204,0.0,40.0
352,ModifiedNMF,50,{},8,8,0.15153697065772118,0.2223756906077348,0.2993764046708383,0.0,40.0
353,NmfL2Estimator,50,{},8,8,0.16378575762445488,0.13627992633517497,0.17244040606249933,0.0,40.0
354,NmfHyperEstimator,50,{},8,8,0.172825015907905,0.07918968692449356,0.07582984118252348,0.0,40.0
355,NmfL1Estimator,50,{},8,8,0.24424953487162768,0.08195211786372007,0.08597099126914999,0.0,40.0
356,ModifiedNMF,50,{},8,9,0.15163952500656516,0.2136279926335175,0.28212274246622226,0.0,40.0
357,NmfL2Estimator,50,{},8,9,0.16350593620433457,0.1464088397790055,0.1932703779188139,0.0,40.0
358,NmfHyperEstimator,50,{},8,9,0.1743517532752429,0.08149171270718232,0.07674842829213804,0.0,40.0
359,NmfL1Estimator,50,{},8,9,0.24372737913023798,0.07780847145488029,0.07000056941517274,0.0,40.0
360,ModifiedNMF,50,{},9,0,0.15141752922047538,0.19060773480662985,0.24101406766249056,0.0,45.0
361,NmfL2Estimator,50,{},9,0,0.16283512950149676,0.12476979742173112,0.1576193633400847,0.0,45.0
362,NmfHyperEstimator,50,{},9,0,0.17276528824856455,0.07780847145488029,0.06589343982100089,0.0,45.0
363,NmfL1Estimator,50,{},9,0,0.23099987946431225,0.07965009208103131,0.07405613545734852,0.0,45.0
364,ModifiedNMF,50,{},9,1,0.1514875937903727,0.21408839779005526,0.30127245913934797,0.0,45.0
365,NmfL2Estimator,50,{},9,1,0.16283032769108471,0.1220073664825046,0.15412453600766093,0.0,45.0
366,NmfHyperEstimator,50,{},9,1,0.17590116015932603,0.07918968692449356,0.07423292816081804,0.0,45.0
367,NmfL1Estimator,50,{},9,1,0.2311300694358292,0.07826887661141804,0.06899968817830203,0.0,45.0
368,ModifiedNMF,50,{},9,2,0.15161015748833492,0.22053406998158379,0.28087606824660194,0.0,45.0
369,NmfL2Estimator,50,{},9,2,0.16276021195547846,0.12753222836095765,0.1616757744191062,0.0,45.0
370,NmfHyperEstimator,50,{},9,2,0.17380663119600606,0.08057090239410682,0.06533058604093059,0.0,45.0
371,NmfL1Estimator,50,{},9,2,0.23109225274282677,0.07412523020257827,0.07107059715009402,0.0,45.0
372,ModifiedNMF,50,{},9,3,0.15149340935649958,0.2104051565377532,0.27148270737390434,0.0,45.0
373,NmfL2Estimator,50,{},9,3,0.16264270009105583,0.1289134438305709,0.17474452020942566,0.0,45.0
374,NmfHyperEstimator,50,{},9,3,0.17473365499467677,0.08379373848987108,0.06980280661177839,0.0,45.0
375,NmfL1Estimator,50,{},9,3,0.23106861007231327,0.08103130755064457,0.07310598272063397,0.0,45.0
376,ModifiedNMF,50,{},9,4,0.151512028117123,0.21132596685082872,0.2730234661316812,0.0,45.0
377,NmfL2Estimator,50,{},9,4,0.1626528360425162,0.12062615101289134,0.14229945308016612,0.0,45.0
378,NmfHyperEstimator,50,{},9,4,0.17663998289512353,0.07826887661141804,0.07220160303641353,0.0,45.0
379,NmfL1Estimator,50,{},9,4,0.23125756802781638,0.08195211786372007,0.07725526934618408,0.0,45.0
380,ModifiedNMF,50,{},9,5,0.15157250726222257,0.22283609576427257,0.29546436773410395,0.0,45.0
381,NmfL2Estimator,50,{},9,5,0.16289198893793988,0.12661141804788215,0.1594351096484115,0.0,45.0
382,NmfHyperEstimator,50,{},9,5,0.1751031547896088,0.08011049723756906,0.06600573280951744,0.0,45.0
383,NmfL1Estimator,50,{},9,5,0.23133339222361585,0.08195211786372007,0.06308129277220727,0.0,45.0
384,ModifiedNMF,50,{},9,6,0.15150356398099774,0.2223756906077348,0.2802180784656388,0.0,45.0
385,NmfL2Estimator,50,{},9,6,0.1626287495433395,0.1289134438305709,0.15871238790980147,0.0,45.0
386,NmfHyperEstimator,50,{},9,6,0.17554602178348402,0.08011049723756906,0.075027357982011,0.0,45.0
387,NmfL1Estimator,50,{},9,6,0.23126418975954835,0.08287292817679558,0.08058998704020812,0.0,45.0
388,ModifiedNMF,50,{},9,7,0.1514916011855549,0.2076427255985267,0.2770577217308403,0.0,45.0
389,NmfL2Estimator,50,{},9,7,0.1626609405710472,0.13121546961325967,0.15755002975397683,0.0,45.0
390,NmfHyperEstimator,50,{},9,7,0.17532574474324156,0.07918968692449356,0.08310723861288896,0.0,45.0
391,NmfL1Estimator,50,{},9,7,0.23070421169559058,0.08103130755064457,0.06968007151810983,0.0,45.0
392,ModifiedNMF,50,{},9,8,0.1516349297806466,0.20119705340699817,0.2751391352012021,0.0,45.0
393,NmfL2Estimator,50,{},9,8,0.16286654968273978,0.12476979742173112,0.1499026772803405,0.0,45.0
394,NmfHyperEstimator,50,{},9,8,0.1621174203870486,0.13812154696132597,0.14630853053152332,0.0,45.0
395,NmfL1Estimator,50,{},9,8,0.23161045558973384,0.08195211786372007,0.06877111279380217,0.0,45.0
396,ModifiedNMF,50,{},9,9,0.15165821705391833,0.22882136279926335,0.30329246675414673,0.0,45.0
397,NmfL2Estimator,50,{},9,9,0.16304572384332575,0.12292817679558012,0.15123884075816973,0.0,45.0
398,NmfHyperEstimator,50,{},9,9,0.17578766118922223,0.07734806629834254,0.06928515990165644,0.0,45.0
399,NmfL1Estimator,50,{},9,9,0.23155265365905078,0.08103130755064457,0.07038362230596083,0.0,45.0
