,alg,n_components,kwargs,noise_id,trial_id,rre,acc_score,nmi_score,p,r
222,NmfHyperEstimator,50,{},5,5,0.6633527428522853,0.1408839779005525,0.15086819644496194,0.5,0.5
223,NmfL1Estimator,50,{},5,5,0.7324536411807641,0.08149171270718232,0.08732631948565,0.5,0.5
224,ModifiedNMF,50,{},5,6,0.669803547768869,0.13305709023941067,0.17900760869563737,0.5,0.5
225,NmfL2Estimator,50,{},5,6,0.6736804567123775,0.12292817679558012,0.14079193661547665,0.5,0.5
226,NmfHyperEstimator,50,{},5,6,0.6642085849566801,0.13259668508287292,0.1714290759943031,0.5,0.5
227,NmfL1Estimator,50,{},5,6,0.7343040781675284,0.08517495395948435,0.08461589102291484,0.5,0.5
228,ModifiedNMF,50,{},5,7,0.6677652613426399,0.1468692449355433,0.1722714494654179,0.5,0.5
229,NmfL2Estimator,50,{},5,7,0.6716500186513691,0.12476979742173112,0.13762504337589068,0.5,0.5
230,NmfHyperEstimator,50,{},5,7,0.662155162408481,0.1270718232044199,0.16950137464483314,0.5,0.5
231,NmfL1Estimator,50,{},5,7,0.7310259365570689,0.08011049723756906,0.08499330226707105,0.5,0.5
232,ModifiedNMF,50,{},5,8,0.6685907654509468,0.13904235727440148,0.16759074500259522,0.5,0.5
233,NmfL2Estimator,50,{},5,8,0.6723793865423314,0.1298342541436464,0.1573420485446352,0.5,0.5
234,NmfHyperEstimator,50,{},5,8,0.6629361436974758,0.1261510128913444,0.14811995120129515,0.5,0.5
235,NmfL1Estimator,50,{},5,8,0.7320335556729137,0.08609576427255985,0.08159049471229583,0.5,0.5
236,ModifiedNMF,50,{},5,9,0.66837960355707,0.14318600368324125,0.16398224499781716,0.5,0.5
237,NmfL2Estimator,50,{},5,9,0.6722349567746813,0.12062615101289134,0.13946393140022822,0.5,0.5
238,NmfHyperEstimator,50,{},5,9,0.6626896257768119,0.1261510128913444,0.16135891068941893,0.5,0.5
239,NmfL1Estimator,50,{},5,9,0.7318990643203677,0.0865561694290976,0.08445680969164081,0.5,0.5
240,ModifiedNMF,50,{},6,0,0.6879519785739683,0.11878453038674033,0.14333169333076917,0.6000000000000001,0.5
241,NmfL2Estimator,50,{},6,0,0.6917305545927576,0.1132596685082873,0.1363917193255678,0.6000000000000001,0.5
242,NmfHyperEstimator,50,{},6,0,0.6824590302183524,0.11556169429097606,0.13312919728576292,0.6000000000000001,0.5
243,NmfL1Estimator,50,{},6,0,0.7575819847847933,0.09023941068139964,0.08267565413552314,0.6000000000000001,0.5
244,ModifiedNMF,50,{},6,1,0.6869480157335076,0.12661141804788215,0.15717153358465383,0.6000000000000001,0.5
245,NmfL2Estimator,50,{},6,1,0.6907709572447316,0.11694290976058933,0.13666844749152932,0.6000000000000001,0.5
246,NmfHyperEstimator,50,{},6,1,0.6815068777672708,0.11464088397790055,0.1291677841829191,0.6000000000000001,0.5
247,NmfL1Estimator,50,{},6,1,0.7560698426516487,0.08609576427255985,0.09254031747116763,0.6000000000000001,0.5
