alg,n_components,noise_id,rre_mean,acc_mean,nmi_mean,p,r,rre_sd,acc_sd,nmi_sd
NmfHyperEstimator,30,5,0.5150112210666944,0.3833333333333333,0.6096760317220759,0.5,0.5,0.0011396557453910376,0.009547032697824642,0.020196815029475578
NmfHyperEstimator,50,0,0.12858716436901219,0.7729166666666667,0.8802917921866747,0.0,0.5,0.0195314133489413,0.007216878364870297,0.00624992911071187
NmfHyperEstimator,50,1,0.28163596929819174,0.6541666666666667,0.8037167997396827,0.10000000000000002,0.5,0.0013487088950680608,0.018042195912175797,0.014402983946892661
NmfHyperEstimator,50,2,0.35420951238680276,0.5916666666666667,0.7503511680699441,0.20000000000000004,0.5,0.002548269390756438,0.04606946747394996,0.03149337356430805
NmfHyperEstimator,50,3,0.40089206010911616,0.4937500000000001,0.6682760731229678,0.30000000000000004,0.5,0.0017138293697939193,0.01875000000000003,0.016040118712283644
NmfHyperEstimator,50,4,0.43504229656948484,0.4145833333333333,0.6265181792925293,0.4000000000000001,0.5,0.0014677320828785478,0.023662118107501132,0.01964843294633182
NmfHyperEstimator,50,5,0.46135834055843206,0.38125000000000003,0.6019110403881206,0.5,0.5,0.0011271228432131713,0.0165359456941537,0.013637389283350813
NmfL1Estimator,30,0,0.14975689374030454,0.7645833333333334,0.8800097716349596,0.0,0.5,0.002051061783566438,0.032072508996543035,0.012205389922491813
NmfL1Estimator,30,1,0.3248148367737304,0.68125,0.8187965207123388,0.10000000000000002,0.5,0.0019174022649960244,0.03801726581436392,0.026077104569394372
NmfL1Estimator,30,2,0.40659501998884745,0.5750000000000001,0.7564095719896601,0.20000000000000004,0.5,0.0020266210854354306,0.05728219618694803,0.03943954930318918
NmfL1Estimator,30,3,0.4601057587973856,0.4770833333333333,0.6883157045322519,0.30000000000000004,0.5,0.0012771491896950377,0.0314576434802948,0.022511981040139312
NmfL1Estimator,30,4,0.4991468438014836,0.38958333333333334,0.6175912250111129,0.4000000000000001,0.5,0.0019240072413892106,0.0072168783648703366,0.00966967032366948
NmfL1Estimator,30,5,0.5287359483880003,0.3625,0.6007711945948655,0.5,0.5,0.001712950834477767,0.012500000000000011,0.015076025921764944
NmfL1Estimator,50,0,0.13101839302564344,0.7729166666666667,0.878659502096232,0.0,0.5,0.0017493757073318334,0.0281828109551431,0.011398349171049487
NmfL1Estimator,50,1,0.3013282576586808,0.6229166666666667,0.7880192591474376,0.10000000000000002,0.5,0.0019538571780448252,0.021949278651776545,0.013767156706969175
NmfL1Estimator,50,2,0.37740631734072605,0.4791666666666667,0.6883932800308242,0.20000000000000004,0.5,0.0016062745152326317,0.015728821740147395,0.010315278729771686
NmfL1Estimator,50,3,0.425824403010108,0.4104166666666667,0.6282179428659599,0.30000000000000004,0.5,0.0016722019589784371,0.03608439182435161,0.023508677757058505
NmfL1Estimator,50,4,0.4601129828049276,0.3458333333333334,0.5686601244519317,0.4000000000000001,0.5,0.0020170265561646255,0.021949278651776562,0.02027643158146347
NmfL1Estimator,50,5,0.48799955354720576,0.3416666666666666,0.5515836275337289,0.5,0.5,0.000934036356629225,0.015728821740147392,0.03150221652474844
NmfL2Estimator,30,0,0.14995808604265837,0.7645833333333334,0.8878644052561157,0.0,0.5,0.0022310115893418698,0.04773516348912332,0.022207302743647725
NmfL2Estimator,30,1,0.3251571269073044,0.6875,0.8293320322262331,0.10000000000000002,0.5,0.002157236075796345,0.039031237489989955,0.021463762787581043
NmfL2Estimator,30,2,0.4065779234935108,0.5625,0.7473967213761948,0.20000000000000004,0.5,0.0022610563846440545,0.03125,0.017776637352713544
NmfL2Estimator,30,3,0.4601227662723672,0.46249999999999997,0.6726536230679595,0.30000000000000004,0.5,0.0015999270791067167,0.039031237489989996,0.030027576429816877
NmfL2Estimator,30,4,0.49892927712885154,0.39999999999999997,0.6297968082980338,0.4000000000000001,0.5,0.001248801269774063,0.0165359456941537,0.032997931004741084
NmfL2Estimator,30,5,0.5290297180503033,0.36041666666666666,0.5939326575514472,0.5,0.5,0.0011912460682617877,0.009547032697824687,0.001561794536756395
NmfL2Estimator,50,0,0.13084317784984656,0.7604166666666666,0.8822312318298268,0.0,0.5,0.0015458265538109929,0.01909406539564934,0.010039740583728278
NmfL2Estimator,50,1,0.3005380713205447,0.6041666666666666,0.7762465918485755,0.10000000000000002,0.5,0.001411309531360293,0.04066504436654822,0.022026724615226718
NmfL2Estimator,50,2,0.376846750558644,0.5020833333333333,0.7005048087459276,0.20000000000000004,0.5,0.0026324304396998788,0.00954703269782461,0.009883121025553008
NmfL2Estimator,50,3,0.42597244109234533,0.3625,0.5893943576901037,0.30000000000000004,0.5,0.0019988917743217305,0.024999999999999988,0.04793370956392109
NmfL2Estimator,50,4,0.4603827581918747,0.3541666666666667,0.5901017421466012,0.4000000000000001,0.5,0.00167994403516844,0.021949278651776538,0.030693746627392795
NmfL2Estimator,50,5,0.48840283948568297,0.33958333333333335,0.5604032551082614,0.5,0.5,0.0008992726951550667,0.007216878364870332,0.014069124765454771
